iter,200,250,300,350,400,450,500
3,2000,2000,2000,2000,2000,2000,2000
4,1800,1800,1600,1400,1200,1000,1000
5,1600,1600,1400,1200,1000,1000,1000
6,1600,1400,1200,1000,1000,1000,1000
7,1600,1400,1200,1200,1000,1000,1000
8,1600,1400,1200,1000,1000,1000,1000
9,1400,1200,1000,1000,1000,1000,1000
10,1400,1200,1000,1000,1000,1000,1000
